ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
224,3,2,1,0,4,2,3,6,5,53.0,2.0,2.5,0.25,0.8333333333333333,0.875,
602,3,1,0,0,3,1,3,4,3,190.0,3.0,3.0,0.0,1.5,0.375,
546,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
444,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
355,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1141,1,2,0,0,1,2,1,3,2,32.0,0.5,1.0,0.0,0.0,1.0,
748,2,0,0,1,2,1,2,3,2,59.0,2.0,2.0,0.0,1.0,0.5,
1560,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1512,8,5,0,1,8,6,7,14,13,303.0,1.3333333333333333,4.333333333333333,2.5555555555555554,1.4333333333333333,1.4921875,
263,5,8,1,1,6,9,4,15,14,348.0,0.6666666666666666,2.3333333333333335,1.1111111111111114,1.4166666666666665,3.75,
